time,temp,density,ion_count,efield,current_x,current_y
229.90000000000000568,34.27635276482038762,0.042197642263379950278,30,0.5,v_curr_x,v_curr_y
239.90000000000000568,33.734190672034600311,0.042197642263379950278,30,0.5,v_curr_x,v_curr_y
249.90000000000000568,33.563270506938337689,0.042197642263379950278,30,0.5,v_curr_x,v_curr_y
259.90000000000003411,33.756504562592567709,0.042197642263379950278,30,0.5,v_curr_x,v_curr_y
269.90000000000003411,34.320413980234604878,0.042197642263379950278,30,0.5,v_curr_x,v_curr_y
279.90000000000003411,35.275473573043946374,0.042197642263379950278,30,0.5,v_curr_x,v_curr_y
289.90000000000003411,36.657213093313771424,0.042197642263379950278,30,0.5,v_curr_x,v_curr_y
299.90000000000003411,38.518026620378364555,0.042197642263379950278,30,0.5,v_curr_x,v_curr_y
309.90000000000003411,40.930228919567838375,0.042197642263379950278,30,0.5,v_curr_x,v_curr_y
319.90000000000003411,43.989107415765786868,0.042197642263379950278,30,0.5,v_curr_x,v_curr_y
329.90000000000003411,47.818275740057778478,0.042197642263379950278,30,0.5,v_curr_x,v_curr_y
339.90000000000003411,52.577762094917190439,0.042197642263379950278,30,0.5,v_curr_x,v_curr_y
349.90000000000003411,58.469073838500051465,0.10976585188474835553,30,0.5,v_curr_x,v_curr_y
359.90000000000003411,65.743000483205179307,0.10976585188474835553,30,0.5,v_curr_x,v_curr_y
369.90000000000003411,74.71702591811771299,0.10976585188474835553,30,0.5,v_curr_x,v_curr_y
379.90000000000003411,85.788351405457618171,0.10976585188474835553,30,0.5,v_curr_x,v_curr_y
389.90000000000003411,99.447947371620301737,0.10976585188474835553,30,0.5,v_curr_x,v_curr_y
399.90000000000003411,116.27424549996761982,0.10976585188474835553,30,0.5,v_curr_x,v_curr_y
409.90000000000003411,136.94321085913685465,0.10976585188474835553,30,0.5,v_curr_x,v_curr_y
419.90000000000003411,162.21280591227701962,0.10976585188474835553,30,0.5,v_curr_x,v_curr_y
429.90000000000003411,192.87145341587125813,0.10976585188474835553,30,0.5,v_curr_x,v_curr_y
439.90000000000003411,229.62863050911681739,0.10976585188474835553,30,0.5,v_curr_x,v_curr_y
449.90000000000003411,272.94788414014749378,0.10976585188474835553,30,0.5,v_curr_x,v_curr_y
459.90000000000003411,322.82617001849348526,0.10976585188474835553,30,0.5,v_curr_x,v_curr_y
469.90000000000003411,378.59421261815981552,0.10976585188474835553,30,0.5,v_curr_x,v_curr_y
479.90000000000003411,438.85971397055533316,0.064325847087769907895,30,0.5,v_curr_x,v_curr_y
489.90000000000003411,501.46639828994170784,0.064325847087769907895,30,0.5,v_curr_x,v_curr_y
499.90000000000003411,562.70544324872946618,0.064325847087769907895,30,0.5,v_curr_x,v_curr_y
509.90000000000003411,615.98578791366696805,0.064325847087769907895,30,0.5,v_curr_x,v_curr_y
519.89999999999997726,652.40020980361930469,0.064325847087769907895,30,0.5,v_curr_x,v_curr_y
529.89999999999997726,663.81746954806737904,0.064325847087769907895,30,0.5,v_curr_x,v_curr_y
539.89999999999997726,646.19410070056960649,0.064325847087769907895,30,0.5,v_curr_x,v_curr_y
549.89999999999997726,602.5732527357250774,0.064325847087769907895,30,0.5,v_curr_x,v_curr_y
559.89999999999997726,545.85661706083715217,0.064325847087769907895,30,0.5,v_curr_x,v_curr_y
569.89999999999997726,495.88486427835704262,0.064325847087769907895,30,0.5,v_curr_x,v_curr_y
579.89999999999997726,466.41637826679192358,0.033121180235231667544,30,0.5,v_curr_x,v_curr_y
589.89999999999997726,457.66591649705424061,0.033121180235231667544,30,0.5,v_curr_x,v_curr_y
599.89999999999997726,463.9508006928902546,0.033121180235231667544,30,0.5,v_curr_x,v_curr_y
609.89999999999997726,479.69406962946220574,0.033121180235231667544,30,0.5,v_curr_x,v_curr_y
619.90000000000009095,498.9563906422588957,0.033121180235231667544,30,0.5,v_curr_x,v_curr_y
629.90000000000009095,515.01616057191188247,0.033121180235231667544,30,0.5,v_curr_x,v_curr_y
639.90000000000009095,521.684645945607258,0.033121180235231667544,30,0.5,v_curr_x,v_curr_y
649.90000000000009095,514.86200457142081177,0.033121180235231667544,30,0.5,v_curr_x,v_curr_y
659.90000000000009095,493.140113804978796,0.043288804433516153702,30,0.5,v_curr_x,v_curr_y
669.90000000000009095,457.87439873315497607,0.043288804433516153702,30,0.5,v_curr_x,v_curr_y
679.90000000000009095,414.74147625363627867,0.043288804433516153702,30,0.5,v_curr_x,v_curr_y
689.90000000000009095,374.542475468003488,0.043288804433516153702,30,0.5,v_curr_x,v_curr_y
699.90000000000009095,343.0828242596784321,0.043288804433516153702,30,0.5,v_curr_x,v_curr_y
709.90000000000009095,315.12753459452108018,0.043288804433516153702,30,0.5,v_curr_x,v_curr_y
719.90000000000009095,286.46933047288098351,0.043288804433516153702,30,0.5,v_curr_x,v_curr_y
729.90000000000009095,257.83990359095645317,0.043288804433516153702,30,0.5,v_curr_x,v_curr_y
739.90000000000009095,230.99973787799416414,0.043288804433516153702,30,0.5,v_curr_x,v_curr_y
749.90000000000009095,206.97519054398483718,0.043288804433516153702,30,0.5,v_curr_x,v_curr_y
759.90000000000009095,186.08742240200385254,0.043288804433516153702,30,0.5,v_curr_x,v_curr_y
769.90000000000009095,168.25986144677872858,0.043288804433516153702,30,0.5,v_curr_x,v_curr_y
779.90000000000009095,153.24656023012980199,0.063244512935428209843,30,0.5,v_curr_x,v_curr_y
789.90000000000009095,140.75641061192501979,0.063244512935428209843,30,0.5,v_curr_x,v_curr_y
799.90000000000009095,130.49979179309448796,0.063244512935428209843,30,0.5,v_curr_x,v_curr_y
809.90000000000009095,122.22167068229826725,0.063244512935428209843,30,0.5,v_curr_x,v_curr_y
819.90000000000009095,115.71878428224000857,0.063244512935428209843,30,0.5,v_curr_x,v_curr_y
829.90000000000009095,110.83210681385358498,0.063244512935428209843,30,0.5,v_curr_x,v_curr_y
839.90000000000009095,107.438088814652275,0.063244512935428209843,30,0.5,v_curr_x,v_curr_y
849.90000000000009095,105.45257870947115464,0.063244512935428209843,30,0.5,v_curr_x,v_curr_y
859.90000000000009095,104.82507963115212135,0.063244512935428209843,30,0.5,v_curr_x,v_curr_y
869.90000000000009095,105.53470014894925555,0.063244512935428209843,30,0.5,v_curr_x,v_curr_y
879.90000000000009095,107.59038072927666008,0.063244512935428209843,30,0.5,v_curr_x,v_curr_y
889.90000000000009095,111.03385213107573293,0.063244512935428209843,30,0.5,v_curr_x,v_curr_y
899.90000000000009095,115.93677967233070092,0.063244512935428209843,30,0.5,v_curr_x,v_curr_y
909.90000000000009095,122.40564264026217245,0.063244512935428209843,30,0.5,v_curr_x,v_curr_y
919.90000000000009095,130.58925420306150045,0.063244512935428209843,30,0.5,v_curr_x,v_curr_y
929.90000000000009095,140.67063051572267796,0.063244512935428209843,30,0.5,v_curr_x,v_curr_y
939.90000000000009095,152.87083241754697838,0.063244512935428209843,30,0.5,v_curr_x,v_curr_y
949.90000000000009095,167.44461944299800393,0.063244512935428209843,30,0.5,v_curr_x,v_curr_y
959.90000000000009095,184.66587521046776033,0.063244512935428209843,30,0.5,v_curr_x,v_curr_y
969.90000000000009095,204.81354289784096068,0.063244512935428209843,30,0.5,v_curr_x,v_curr_y
979.90000000000009095,228.1316105308225417,0.063244512935428209843,30,0.5,v_curr_x,v_curr_y
989.90000000000009095,254.78226745208590387,0.060434764148145810048,30,0.5,v_curr_x,v_curr_y
999.90000000000009095,284.78567420617639527,0.060434764148145810048,30,0.5,v_curr_x,v_curr_y
1009.9000000000000909,317.94884740714883264,0.060434764148145810048,30,0.5,v_curr_x,v_curr_y
1019.9000000000000909,353.76329848703210246,0.060434764148145810048,30,0.5,v_curr_x,v_curr_y
1029.9000000000000909,391.32889812442567745,0.060434764148145810048,30,0.5,v_curr_x,v_curr_y
1039.9000000000000909,429.29551838933764429,0.060434764148145810048,30,0.5,v_curr_x,v_curr_y
1049.9000000000000909,465.88468260962486056,0.060434764148145810048,30,0.5,v_curr_x,v_curr_y
1059.9000000000000909,499.01037379350435685,0.060434764148145810048,30,0.5,v_curr_x,v_curr_y
1069.9000000000000909,526.51061050277905906,0.060434764148145810048,30,0.5,v_curr_x,v_curr_y
1079.9000000000000909,546.47723543391066414,0.060434764148145810048,30,0.5,v_curr_x,v_curr_y
1089.9000000000000909,557.63282311745069819,0.047005259883802108511,30,0.5,v_curr_x,v_curr_y
1099.9000000000000909,559.63107330031141373,0.047005259883802108511,30,0.5,v_curr_x,v_curr_y
1109.9000000000000909,553.15192415411331694,0.047005259883802108511,30,0.5,v_curr_x,v_curr_y
1119.9000000000000909,539.72338659182219089,0.047005259883802108511,30,0.5,v_curr_x,v_curr_y
1129.9000000000000909,521.32485766448894537,0.047005259883802108511,30,0.5,v_curr_x,v_curr_y
1139.9000000000000909,499.95365787228843146,0.047005259883802108511,30,0.5,v_curr_x,v_curr_y
1149.9000000000000909,477.35024792298969487,0.047005259883802108511,30,0.5,v_curr_x,v_curr_y
1159.9000000000000909,454.92631735598990872,0.047005259883802108511,30,0.5,v_curr_x,v_curr_y
1169.9000000000000909,433.74971118487331978,0.047005259883802108511,30,0.5,v_curr_x,v_curr_y
1179.9000000000000909,414.42075743452465986,0.047005259883802108511,30,0.5,v_curr_x,v_curr_y
1189.9000000000000909,396.86708911707017933,0.039724284059663168833,30,0.5,v_curr_x,v_curr_y
1199.9000000000000909,380.35082754617332057,0.039724284059663168833,30,0.5,v_curr_x,v_curr_y
1209.9000000000000909,363.86111891098090609,0.039724284059663168833,30,0.5,v_curr_x,v_curr_y
1219.9000000000000909,346.64290488056059303,0.039724284059663168833,30,0.5,v_curr_x,v_curr_y
1229.9000000000000909,328.47769649419541338,0.039724284059663168833,30,0.5,v_curr_x,v_curr_y
1239.9000000000000909,309.62503742043759303,0.039724284059663168833,30,0.5,v_curr_x,v_curr_y
1249.9000000000000909,290.60490300103384698,0.039724284059663168833,30,0.5,v_curr_x,v_curr_y
1259.9000000000000909,271.98941470605319637,0.039724284059663168833,30,0.5,v_curr_x,v_curr_y
1269.9000000000000909,254.2760572791183904,0.039724284059663168833,30,0.5,v_curr_x,v_curr_y
1279.9000000000000909,237.83596946041666342,0.039724284059663168833,30,0.5,v_curr_x,v_curr_y
1289.9000000000000909,222.90888934079271166,0.039724284059663168833,30,0.5,v_curr_x,v_curr_y
1299.9000000000000909,209.62386284821860727,0.039724284059663168833,30,0.5,v_curr_x,v_curr_y
1309.9000000000000909,198.02618607367841719,0.064417231825606047213,30,0.5,v_curr_x,v_curr_y
1319.9000000000000909,188.10295572212706361,0.064417231825606047213,30,0.5,v_curr_x,v_curr_y
1329.9000000000000909,179.80745535979099259,0.064417231825606047213,30,0.5,v_curr_x,v_curr_y
1339.9000000000000909,173.07509047820485648,0.064417231825606047213,30,0.5,v_curr_x,v_curr_y
1349.9000000000000909,167.83761473064166125,0.064417231825606047213,30,0.5,v_curr_x,v_curr_y
1359.9000000000000909,164.0271400450903343,0.064417231825606047213,30,0.5,v_curr_x,v_curr_y
1369.9000000000000909,161.57270075663282682,0.064417231825606047213,30,0.5,v_curr_x,v_curr_y
1379.9000000000000909,160.42254755457972237,0.064417231825606047213,30,0.5,v_curr_x,v_curr_y
1389.9000000000000909,160.54400551333475278,0.064417231825606047213,30,0.5,v_curr_x,v_curr_y
1399.9000000000000909,161.91523084066253091,0.064417231825606047213,30,0.5,v_curr_x,v_curr_y
1409.9000000000000909,164.52270623787998716,0.064417231825606047213,30,0.5,v_curr_x,v_curr_y
1419.9000000000000909,168.356955530203237,0.064417231825606047213,30,0.5,v_curr_x,v_curr_y
1429.9000000000000909,173.40579019368780678,0.064417231825606047213,30,0.5,v_curr_x,v_curr_y
1439.9000000000000909,179.65273158355012129,0.064417231825606047213,30,0.5,v_curr_x,v_curr_y
1449.9000000000000909,187.08125895352659995,0.064417231825606047213,30,0.5,v_curr_x,v_curr_y
1459.9000000000000909,195.70583486646410165,0.064417231825606047213,30,0.5,v_curr_x,v_curr_y
1469.9000000000000909,205.61798168986771884,0.095312174031814453357,30,0.5,v_curr_x,v_curr_y
1479.9000000000000909,217.05376989908833707,0.095312174031814453357,30,0.5,v_curr_x,v_curr_y
1489.9000000000000909,230.39254982498550817,0.095312174031814453357,30,0.5,v_curr_x,v_curr_y
1499.9000000000000909,246.00802307274798864,0.095312174031814453357,30,0.5,v_curr_x,v_curr_y
1509.9000000000000909,263.99011191145456223,0.095312174031814453357,30,0.5,v_curr_x,v_curr_y
1519.9000000000000909,283.98503035580586129,0.095312174031814453357,30,0.5,v_curr_x,v_curr_y
1529.9000000000000909,305.31787305602080096,0.095312174031814453357,30,0.5,v_curr_x,v_curr_y
1539.9000000000000909,327.23529510075297821,0.095312174031814453357,30,0.5,v_curr_x,v_curr_y
1549.9000000000000909,349.04439183874842456,0.095312174031814453357,30,0.5,v_curr_x,v_curr_y
1559.9000000000000909,370.1161755006404519,0.095312174031814453357,30,0.5,v_curr_x,v_curr_y
1569.9000000000000909,389.84863695535284478,0.095312174031814453357,30,0.5,v_curr_x,v_curr_y
1579.9000000000000909,407.65347903125405082,0.095312174031814453357,30,0.5,v_curr_x,v_curr_y
1589.9000000000000909,422.97252980620214657,0.048364723253815827819,30,0.5,v_curr_x,v_curr_y
1599.9000000000000909,435.3122312732532464,0.048364723253815827819,30,0.5,v_curr_x,v_curr_y
1609.9000000000000909,444.28747900946274285,0.048364723253815827819,30,0.5,v_curr_x,v_curr_y
1619.9000000000000909,449.66488727954504157,0.048364723253815827819,30,0.5,v_curr_x,v_curr_y
1629.9000000000000909,451.40066814582939969,0.048364723253815827819,30,0.5,v_curr_x,v_curr_y
1639.9000000000000909,449.65174016626366438,0.048364723253815827819,30,0.5,v_curr_x,v_curr_y
1649.9000000000000909,444.75036257032832054,0.048364723253815827819,30,0.5,v_curr_x,v_curr_y
1659.9000000000000909,437.15137371864329907,0.048364723253815827819,30,0.5,v_curr_x,v_curr_y
1669.9000000000000909,427.36880911235118674,0.048364723253815827819,30,0.5,v_curr_x,v_curr_y
1679.9000000000000909,415.91987130153160024,0.04631675751322154172,30,0.5,v_curr_x,v_curr_y
1689.9000000000000909,403.28537259903060885,0.04631675751322154172,30,0.5,v_curr_x,v_curr_y
1699.9000000000000909,389.88258918578009116,0.04631675751322154172,30,0.5,v_curr_x,v_curr_y
1709.9000000000000909,376.05219127043670824,0.04631675751322154172,30,0.5,v_curr_x,v_curr_y
1719.9000000000000909,362.05847089221197166,0.04631675751322154172,30,0.5,v_curr_x,v_curr_y
1729.9000000000000909,348.1018284563097609,0.04631675751322154172,30,0.5,v_curr_x,v_curr_y
1739.9000000000000909,334.3371132151505094,0.04631675751322154172,30,0.5,v_curr_x,v_curr_y
1749.9000000000000909,320.89401403759342202,0.04631675751322154172,30,0.5,v_curr_x,v_curr_y
1759.9000000000000909,307.88944836145981299,0.04631675751322154172,30,0.5,v_curr_x,v_curr_y
1769.9000000000000909,295.43276979608270949,0.04631675751322154172,30,0.5,v_curr_x,v_curr_y
1779.9000000000000909,283.62329159302686321,0.055545176252131178707,30,0.5,v_curr_x,v_curr_y
1789.9000000000000909,272.54848961180420019,0.055545176252131178707,30,0.5,v_curr_x,v_curr_y
1799.9000000000000909,262.28141014444298662,0.055545176252131178707,30,0.5,v_curr_x,v_curr_y
1809.9000000000000909,252.88177175893258664,0.055545176252131178707,30,0.5,v_curr_x,v_curr_y
1819.9000000000000909,244.39658164951478625,0.055545176252131178707,30,0.5,v_curr_x,v_curr_y
1829.9000000000000909,236.85966607244805004,0.055545176252131178707,30,0.5,v_curr_x,v_curr_y
1839.9000000000000909,230.2953801706601098,0.055545176252131178707,30,0.5,v_curr_x,v_curr_y
1849.9000000000000909,224.72056748507398538,0.055545176252131178707,30,0.5,v_curr_x,v_curr_y
1859.9000000000000909,220.14719912272622082,0.055545176252131178707,30,0.5,v_curr_x,v_curr_y
1869.9000000000000909,216.58055176106859108,0.055545176252131178707,30,0.5,v_curr_x,v_curr_y
1879.9000000000000909,214.02076372072727395,0.055545176252131178707,30,0.5,v_curr_x,v_curr_y
1889.9000000000000909,212.46959659064123116,0.055545176252131178707,30,0.5,v_curr_x,v_curr_y
1899.9000000000000909,211.92977361696279104,0.055545176252131178707,30,0.5,v_curr_x,v_curr_y
1909.9000000000000909,212.40569796540174252,0.055545176252131178707,30,0.5,v_curr_x,v_curr_y
1919.9000000000000909,213.89884964663647793,0.1030441888075568635,30,0.5,v_curr_x,v_curr_y
1929.9000000000000909,216.40981539501774478,0.1030441888075568635,30,0.5,v_curr_x,v_curr_y
1939.9000000000000909,219.93801065444969822,0.1030441888075568635,30,0.5,v_curr_x,v_curr_y
1949.9000000000000909,224.47735690968991662,0.1030441888075568635,30,0.5,v_curr_x,v_curr_y
1959.9000000000000909,230.00160813745327459,0.1030441888075568635,30,0.5,v_curr_x,v_curr_y
1969.9000000000000909,236.47215286117557298,0.1030441888075568635,30,0.5,v_curr_x,v_curr_y
1979.9000000000000909,243.83270559224376939,0.1030441888075568635,30,0.5,v_curr_x,v_curr_y
1989.9000000000000909,251.99866823708484276,0.1030441888075568635,30,0.5,v_curr_x,v_curr_y
1999.9000000000000909,260.84310278497798663,0.1030441888075568635,30,0.5,v_curr_x,v_curr_y
2009.9000000000000909,270.20508740411077042,0.1030441888075568635,30,0.5,v_curr_x,v_curr_y
2019.9000000000000909,279.91453858764322149,0.1030441888075568635,30,0.5,v_curr_x,v_curr_y
2029.9000000000000909,289.83801549464794789,0.1030441888075568635,30,0.5,v_curr_x,v_curr_y
2039.9000000000000909,299.95744519208716383,0.1030441888075568635,30,0.5,v_curr_x,v_curr_y
2049.9000000000000909,310.40273873648112612,0.1030441888075568635,30,0.5,v_curr_x,v_curr_y
2059.9000000000000909,321.34869878337434557,0.069792996118532291128,30,0.5,v_curr_x,v_curr_y
2069.9000000000000909,332.76605290389915126,0.069792996118532291128,30,0.5,v_curr_x,v_curr_y
2079.9000000000000909,344.23721841069573202,0.069792996118532291128,30,0.5,v_curr_x,v_curr_y
2089.9000000000000909,355.05798182318187628,0.069792996118532291128,30,0.5,v_curr_x,v_curr_y
2099.9000000000000909,364.51576339535512261,0.069792996118532291128,30,0.5,v_curr_x,v_curr_y
2109.9000000000000909,372.08789848947498058,0.069792996118532291128,30,0.5,v_curr_x,v_curr_y
2119.9000000000000909,377.47447307853440179,0.069792996118532291128,30,0.5,v_curr_x,v_curr_y
2129.9000000000000909,380.54876904967920836,0.069792996118532291128,30,0.5,v_curr_x,v_curr_y
2139.9000000000000909,381.30426626892898412,0.069792996118532291128,30,0.5,v_curr_x,v_curr_y
2149.9000000000000909,379.8227064473428527,0.069792996118532291128,30,0.5,v_curr_x,v_curr_y
2159.9000000000000909,376.2566829637896717,0.069792996118532291128,30,0.5,v_curr_x,v_curr_y
2169.9000000000000909,370.825850755955571,0.054436205241043124359,30,0.5,v_curr_x,v_curr_y
2179.9000000000000909,363.82298627211628173,0.054436205241043124359,30,0.5,v_curr_x,v_curr_y
2189.9000000000000909,355.61740209695670956,0.054436205241043124359,30,0.5,v_curr_x,v_curr_y
2199.9000000000000909,346.62183346047083887,0.054436205241043124359,30,0.5,v_curr_x,v_curr_y
2209.9000000000000909,337.1881235117530764,0.054436205241043124359,30,0.5,v_curr_x,v_curr_y
2219.9000000000000909,327.4817720374898613,0.054436205241043124359,30,0.5,v_curr_x,v_curr_y
2229.9000000000000909,317.50398684812535066,0.054436205241043124359,30,0.5,v_curr_x,v_curr_y
2239.9000000000000909,307.37767067583007474,0.054436205241043124359,30,0.5,v_curr_x,v_curr_y
2249.9000000000000909,297.63818777464450704,0.054436205241043124359,30,0.5,v_curr_x,v_curr_y
2259.9000000000000909,289.06326842530438626,0.054436205241043124359,30,0.5,v_curr_x,v_curr_y
2269.9000000000000909,282.30993518084233074,0.054436205241043124359,30,0.5,v_curr_x,v_curr_y
2279.9000000000000909,278.08682295913382632,0.054436205241043124359,30,0.5,v_curr_x,v_curr_y
2289.9000000000000909,276.91173105790545605,0.056780806874024480901,30,0.5,v_curr_x,v_curr_y
2299.9000000000000909,277.97640747124171412,0.056780806874024480901,30,0.5,v_curr_x,v_curr_y
2309.9000000000000909,279.46112838683791324,0.056780806874024480901,30,0.5,v_curr_x,v_curr_y
2319.9000000000000909,280.11425076596884765,0.056780806874024480901,30,0.5,v_curr_x,v_curr_y
2329.9000000000000909,279.73551284644412362,0.056780806874024480901,30,0.5,v_curr_x,v_curr_y
2339.9000000000000909,278.66795883917768606,0.056780806874024480901,30,0.5,v_curr_x,v_curr_y
2349.9000000000000909,277.33618019518763731,0.056780806874024480901,30,0.5,v_curr_x,v_curr_y
2359.9000000000000909,276.07354749828539298,0.056780806874024480901,30,0.5,v_curr_x,v_curr_y
2369.9000000000000909,275.10078909514260204,0.056780806874024480901,30,0.5,v_curr_x,v_curr_y
2379.9000000000000909,274.54734156869773187,0.056780806874024480901,30,0.5,v_curr_x,v_curr_y
2389.9000000000000909,274.47004679459291765,0.056780806874024480901,30,0.5,v_curr_x,v_curr_y
2399.9000000000000909,274.87193821814184957,0.056780806874024480901,30,0.5,v_curr_x,v_curr_y
2409.9000000000000909,275.71639770186919804,0.054328602506124291927,30,0.5,v_curr_x,v_curr_y
2419.9000000000000909,276.94214501877161183,0.054328602506124291927,30,0.5,v_curr_x,v_curr_y
2429.9000000000000909,278.47616314928183101,0.054328602506124291927,30,0.5,v_curr_x,v_curr_y
2439.9000000000000909,280.24685105593539447,0.054328602506124291927,30,0.5,v_curr_x,v_curr_y
2449.9000000000000909,282.18814479470557899,0.054328602506124291927,30,0.5,v_curr_x,v_curr_y
2459.9000000000000909,284.24070423400615937,0.054328602506124291927,30,0.5,v_curr_x,v_curr_y
2469.9000000000000909,286.35593243288883514,0.054328602506124291927,30,0.5,v_curr_x,v_curr_y
2479.9000000000000909,288.49475177365070522,0.054328602506124291927,30,0.5,v_curr_x,v_curr_y
2489.9000000000000909,290.62096914634241784,0.054328602506124291927,30,0.5,v_curr_x,v_curr_y
2499.9000000000000909,292.70185371632430815,0.054328602506124291927,30,0.5,v_curr_x,v_curr_y
2509.9000000000000909,294.70476673909553256,0.054328602506124291927,30,0.5,v_curr_x,v_curr_y
2519.9000000000000909,296.59845094488764516,0.054328602506124291927,30,0.5,v_curr_x,v_curr_y
2529.9000000000000909,298.35114161134589494,0.054328602506124291927,30,0.5,v_curr_x,v_curr_y
2539.9000000000000909,299.93767163003889209,0.098988930958881976574,30,0.5,v_curr_x,v_curr_y
2549.9000000000000909,301.33740009906193791,0.098988930958881976574,30,0.5,v_curr_x,v_curr_y
2559.9000000000000909,302.52993241398132795,0.098988930958881976574,30,0.5,v_curr_x,v_curr_y
2569.9000000000000909,303.49616917476646449,0.098988930958881976574,30,0.5,v_curr_x,v_curr_y
2579.9000000000000909,304.22336653032596132,0.098988930958881976574,30,0.5,v_curr_x,v_curr_y
2589.9000000000000909,304.70371571517750908,0.098988930958881976574,30,0.5,v_curr_x,v_curr_y
2599.9000000000000909,304.93995161042744257,0.098988930958881976574,30,0.5,v_curr_x,v_curr_y
2609.9000000000000909,304.94899027328909824,0.098988930958881976574,30,0.5,v_curr_x,v_curr_y
2619.9000000000000909,304.74467112765705679,0.098988930958881976574,30,0.5,v_curr_x,v_curr_y
2629.9000000000000909,304.34439314754007455,0.098988930958881976574,30,0.5,v_curr_x,v_curr_y
2639.9000000000000909,303.77163065924031571,0.098988930958881976574,30,0.5,v_curr_x,v_curr_y
2649.9000000000000909,303.05714008027297268,0.098988930958881976574,30,0.5,v_curr_x,v_curr_y
2659.9000000000000909,302.23471416840885695,0.098988930958881976574,30,0.5,v_curr_x,v_curr_y
2669.9000000000000909,301.34255199820404414,0.098988930958881976574,30,0.5,v_curr_x,v_curr_y
2679.9000000000000909,300.42160644725800012,0.066171896589517956166,30,0.5,v_curr_x,v_curr_y
2689.9000000000000909,299.51739008338910253,0.066171896589517956166,30,0.5,v_curr_x,v_curr_y
2699.9000000000000909,298.67677868793867901,0.066171896589517956166,30,0.5,v_curr_x,v_curr_y
2709.9000000000000909,297.95103188621578738,0.066171896589517956166,30,0.5,v_curr_x,v_curr_y
2719.9000000000000909,297.39151227796628518,0.066171896589517956166,30,0.5,v_curr_x,v_curr_y
2729.9000000000000909,297.04974737844599986,0.066171896589517956166,30,0.5,v_curr_x,v_curr_y
2739.9000000000000909,296.97433921191384343,0.066171896589517956166,30,0.5,v_curr_x,v_curr_y
2749.9000000000000909,297.20483189519512734,0.066171896589517956166,30,0.5,v_curr_x,v_curr_y
2759.9000000000000909,297.76865856669252253,0.066171896589517956166,30,0.5,v_curr_x,v_curr_y
2769.9000000000000909,298.67564561601977857,0.066171896589517956166,30,0.5,v_curr_x,v_curr_y
2779.9000000000000909,299.9160212199312241,0.066171896589517956166,30,0.5,v_curr_x,v_curr_y
2789.9000000000000909,301.46111371775066345,0.066171896589517956166,30,0.5,v_curr_x,v_curr_y
2799.9000000000000909,303.2669768359343152,0.066171896589517956166,30,0.5,v_curr_x,v_curr_y
2809.9000000000000909,305.27853638418116589,0.066171896589517956166,30,0.5,v_curr_x,v_curr_y
2819.9000000000000909,307.43338916182511866,0.059329384825339476217,30,0.5,v_curr_x,v_curr_y
2829.9000000000000909,309.66619178887356156,0.059329384825339476217,30,0.5,v_curr_x,v_curr_y
2839.9000000000000909,311.91029614583970897,0.059329384825339476217,30,0.5,v_curr_x,v_curr_y
2849.9000000000000909,314.09889082449171838,0.059329384825339476217,30,0.5,v_curr_x,v_curr_y
2859.9000000000000909,316.16477602222499854,0.059329384825339476217,30,0.5,v_curr_x,v_curr_y
